Unnamed: 0,customerID,gender,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1290,3108-PCCGG,Male,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),84.45,5899.85,No
1291,7993-PYKOF,Male,Yes,No,8.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.0,632.95,Yes
1292,8390-FESFV,Female,No,No,62.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),84.5,5193.2,No
1293,3022-BEXHZ,Male,Yes,Yes,67.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),,7530.8,No
1294,5027-XWQHA,Male,No,No,6.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.75,270.95,Yes
1295,6248-TKCQV,Female,Yes,Yes,70.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.6,5460.2,No
1296,6729-GDNGC,Female,No,No,20.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.7,1614.2,No
1297,6198-ZFIOJ,Female,No,No,5.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.6,402.5,No
1298,5989-OMNJE,Female,Yes,Yes,24.0,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,57.6,1367.75,No
1299,4566-QVRRW,Female,Yes,No,11.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,,483.7,Yes
1300,1291-CUOCY,Male,Yes,No,-,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),210.6,7962.2,No
1301,9795-SHUHB,Female,Yes,Yes,66.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),58.2,3810.8,No
1302,3230-IUALN,Female,Yes,Yes,45.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,,3533.6,No
1303,0042-RLHYP,Female,Yes,Yes,69.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),,1396.9,No
1304,8519-IMDHU,Male,Yes,No,15.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.6,1345.55,Yes
1305,4945-RVMTE,Female,No,No,28.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.55,1646.45,No
1306,0201-OAMXR,Female,No,No,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),215.55,8127.6,Yes
1307,1866-NXPSP,Female,No,No,36.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,75.55,2680.15,No
1308,3372-KWFBM,Male,No,No,16.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.6,1281,Yes
1309,7831-QGOXH,Female,No,No,18.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,,1553.9,Yes
1310,6393-WRYZE,Female,Yes,No,34.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.65,3207.55,Yes
1311,3941-XTSKM,Male,Yes,Yes,42.0,No,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),45.1,2049.05,No
1312,1661-CZBAU,Male,No,No,48.0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),70.95,3629.2,No
1313,6599-RCLCJ,Male,Yes,No,47.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,209.55,5124.55,Yes
1314,9831-BPFRI,Female,Yes,Yes,39.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,89.55,3474.45,Yes
1315,5158-RIVOP,Female,Yes,Yes,-,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Credit card (automatic),20.9,202.3,No
1316,9788-YTFGE,Male,No,No,7.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,19.95,147.5,No
1317,9277-JOOMO,Female,No,No,3.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Mailed check,24.6,86.35,No
1318,1907-YLNYW,Male,No,No,8.0,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,66.7,579,No
1319,1725-MIMXW,Male,No,Yes,1.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,19.45,19.45,Yes
1320,8947-YRTDV,Male,Yes,Yes,32.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,94.8,3131.55,No
1321,3161-ONRWK,Male,Yes,Yes,60.0,Yes,No,DSL,Yes,yeS,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),65.85,3928.3,No
1322,0114-RSRRW,Female,Yes,No,10.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.95,187.75,No
1323,4565-NLZBV,Female,Yes,No,71.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.65,1710.15,No
1324,0031-PVLZI,Female,Yes,Yes,,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Mailed check,,76.35,Yes
1325,7206-GZCDC,Female,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.25,69.25,Yes
1326,6682-VCIXC,Female,Yes,Yes,43.0,No,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),51.25,2151.6,No
1327,4791-QRGMF,Male,Yes,No,59.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.5,5961.1,Yes
1328,6475-VHUIZ,Female,Yes,No,23.0,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,54.25,1221.55,No
1329,3910-MRQOY,Female,Yes,No,72.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),19.4,1496.45,No
1330,0661-WCQNQ,Male,Yes,No,22.0,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),56.25,1292.2,No
1331,7537-RBWEA,Female,No,No,1.0,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.15,25.15,No
1332,4656-CAURT,Male,No,No,69.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),,1713.1,No
1333,0121-SNYRK,Male,No,No,50.0,No,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,35.4,1748.9,No
1334,1768-ZAIFU,Female,No,No,1.0,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.2,25.2,Yes
1335,4671-LXRDQ,Male,No,No,2.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.0,96.45,Yes
1336,3733-LSYCE,Female,Yes,No,15.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.35,1114.55,No
1337,6265-FRMTQ,Male,No,No,31.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),20.4,609.1,No
1338,1934-SJVJK,Male,No,No,,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Mailed check,20.15,20.15,Yes
1339,3838-OZURD,Male,Yes,No,66.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),205.0,7133.25,Yes
1340,1371-DWPAZ,Female,Yes,Yes,,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),56.05, ,No
1341,9269-CQOOL,Male,No,Yes,3.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),54.7,169.45,Yes
1342,2017-CCBLH,Female,No,No,-,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Mailed check,,141.6,No
1343,7690-KPNCU,Male,Yes,yeS,-,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),73.05,4688.65,No
1344,0536-BGFMZ,Female,Yes,No,28.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Mailed check,,563.05,No
1345,2293-IJWPS,Female,Yes,No,57.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),200.75,5985,No
1346,2845-HSJCY,Female,Yes,Yes,14.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.25,1258.6,Yes
1347,5469-NUJUR,Male,No,No,19.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Mailed check,19.95,373.5,No
1348,1184-PJVDB,Male,Yes,No,10.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.95,857.2,Yes
1349,2625-TRCZQ,Female,Yes,No,51.0,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.65,2553.35,No
1350,4102-HLENU,Female,Yes,No,67.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,65.65,4322.85,No
1351,7266-GSSJX,Male,Yes,Yes,11.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,,250.8,No
1352,7722-VJRQD,Male,Yes,Yes,72.0,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),60.95,4549.05,No
1353,7073-QETQY,Male,Yes,Yes,66.0,Yes,No,No,No internet service,No internet service,No,No,No,No,One year,Yes,Electronic check,,1359.5,No
1354,9415-DPEWS,Female,No,No,18.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.35,1639.3,Yes
1355,5624-RYAMH,Female,No,No,9.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,19.5,178.85,No
1356,0196-JTUQI,Female,No,No,9.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),,633.85,No
1357,7130-YXBRO,Male,Yes,No,,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),211.45,5315.1,No
1358,9272-LSVYH,Male,No,No,10.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.15,735.5,No
1359,7943-RQCHR,Female,No,No,9.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,889.9,Yes
1360,3793-MMFUH,Female,No,No,13.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.05,1290,Yes
1361,3249-ZPQRG,Male,No,No,,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.45,330.05,Yes
1362,2568-BRGYX,Male,No,No,4.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,237.95,Yes
1363,3084-DOWLE,Female,Yes,No,,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.0,6474.4,No
1364,1084-MNSMJ,Female,Yes,Yes,51.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),85.5,4421.95,No
1365,7721-JXEAW,Male,Yes,No,59.0,No,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),41.05,2452.7,Yes
1366,7249-WBIYX,Male,Yes,No,10.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,,813.85,Yes
1367,4238-HFHSN,Male,Yes,No,61.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.15,4904.85,No
1368,6250-CGGUN,Male,No,No,54.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,84.4,4484.05,No
1369,5478-JJVZK,Female,No,No,33.0,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,60.9,2033.85,No
1370,7596-IIWYC,Female,No,No,27.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.25,538.2,No
1371,6567-HOOPW,Female,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.2,79.2,Yes
1372,9793-WECQC,Male,No,No,23.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.3,2192.9,No
1373,4291-HPAXL,Male,No,Yes,1.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Mailed check,19.85,19.85,No
1374,8999-YPYBV,Male,Yes,Yes,,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.35,3858.05,No
1375,1839-FBNFR,Female,Yes,Yes,,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Bank transfer (automatic),19.85,854.8,No
1376,3164-AALRN,Male,No,no,5.0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,70.0,347.4,Yes
1377,3071-MVJCD,Male,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),82.3,5815.15,No
1378,1697-BCSHV,Female,Yes,Yes,58.0,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),66.8,3970.4,No
1379,0562-KBDVM,Female,No,No,70.0,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),44.6,3058.15,No
1380,1131-SUEKT,Male,Yes,Yes,,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),,6145.2,No
1381,3717-OEAUQ,Male,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.7,129.2,No
1382,4538-WNTMJ,Female,Yes,Yes,46.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,One year,No,Mailed check,,1165.9,No
1383,3334-CTHOL,Female,No,No,1.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.95,49.95,Yes
1384,4704-ERYFC,Female,Yes,No,22.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.25,1554,Yes
1385,9432-RUVSL,Female,No,No,48.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),202.5,4904.25,No
1386,8060-HIWJJ,Male,No,no,64.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.55,5632.55,No
1387,7684-XSZIY,Male,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),,1643.25,No
1388,9089-UOWJG,Female,Yes,Yes,12.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.35,740.55,No
1389,8621-MNIHH,Female,Yes,No,34.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.25,3217.55,Yes
1390,8039-ACLPL,Female,Yes,Yes,72.0,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),68.75,4888.2,No
1391,9885-AIBVB,Male,Yes,No,29.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.8,2440.25,No
1392,1934-MKPXS,Male,Yes,Yes,33.0,Yes,No,No,No internet service,No internet service,No,No,No,No,One year,No,Credit card (automatic),,620.55,No
1393,2592-YKDIF,Female,No,No,1.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Mailed check,20.35,20.35,No
1394,2272-JKMSI,Female,Yes,Yes,62.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,210.8,6840.95,No
1395,0471-LVHGK,Male,Yes,No,41.0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,73.0,3001.2,Yes
1396,9518-RWHZL,Female,No,No,64.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),200.05,6254.2,Yes
1397,8714-CTZJW,Female,No,No,4.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),82.85,319.6,No
1398,3569-EDBPQ,Female,No,No,24.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.35,1938.05,No
1399,3131-NWVFJ,Female,Yes,Yes,14.0,Yes,No,No,No internet service,No internet service,No,No,No,No,One year,No,Mailed check,19.55,294.5,No
1400,7521-YXVZY,Male,No,Yes,3.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Mailed check,19.95,58.3,No
1401,5419-CONWX,Female,No,No,4.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),,442.85,Yes
1402,6240-EURKS,Female,No,Yes,,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,,553,Yes
1403,2373-NTKOD,Male,No,No,-,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.25,546.45,No
1404,1970-KKFWL,Female,No,No,35.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),23.3,797.1,No
1405,6960-HVYXR,Female,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,76.0,76,Yes
1406,9337-SRRNI,Male,No,Yes,,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Credit card (automatic),25.3,1673.8,No
1407,0895-UADGO,Male,No,Yes,8.0,No,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,,343.45,No
1408,5678-VFNEQ,Female,Yes,no,71.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),204.1,7412.25,No
1409,5977-CKHON,Female,Yes,Yes,43.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.55,4039,No
1410,7024-OHCCK,Female,No,No,2.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,170.85,Yes
1411,2692-BUCFV,Male,No,No,29.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),201.45,2948.6,No
1412,7861-UVUFT,Female,Yes,No,15.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.3,1308.4,Yes
1413,1830-GGFNM,Male,Yes,Yes,65.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),94.55,6078.75,No
1414,5302-BDJNT,Male,No,No,35.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,95.5,3418.2,No
1415,5223-UZAVK,Male,No,No,64.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),,6603.8,No
1416,4859-ZSRDZ,Female,Yes,Yes,58.0,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),,3166.9,No
1417,5651-WYIPH,Female,No,No,18.0,Yes,No,DSL,No,yeS,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.85,865.75,No
1418,9350-VLHMB,Male,Yes,Yes,67.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.55,6373.1,No
1419,3498-LZGQZ,Male,Yes,Yes,63.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Mailed check,,1177.05,No
1420,8785-CJSHH,Female,Yes,No,60.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,5985.75,No
1421,5357-TZHPP,Male,No,No,9.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.4,732.5,Yes
1422,3870-SPZSI,Female,Yes,Yes,-,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),213.05,7869.05,No
1423,0680-DFNNY,Male,yEs,No,,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,,1504.05,Yes
1424,7560-QRBXH,Female,No,Yes,48.0,Yes,No,No,No internet service,No internet service,No,No,No,No,One year,No,Mailed check,19.95,936.7,No
1425,7077-XJMET,Male,Yes,No,,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.15,741.4,No
1426,8752-GHJFU,Male,Yes,No,71.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,92.0,6585.2,No
1427,6896-SRVYQ,Male,No,No,,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.85,3122.4,No
1428,7767-UXAGJ,Male,No,No,1.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,,50.45,Yes
1429,4652-ODEVH,Male,Yes,Yes,,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,No,Mailed check,24.45,1088.25,No
1430,6510-UPNKS,Female,No,No,23.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,One year,No,Credit card (automatic),,615.35,No
1431,6718-BDGHG,Female,Yes,No,43.0,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),64.85,2908.2,No
1432,9046-DQMTP,Male,No,No,35.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.75,739.9,No
1433,6439-LAJXL,Male,Yes,No,9.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,68.95,593.85,No
1434,1571-SAVHK,Male,No,No,12.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.95,1132.75,Yes
1435,9052-VKDUW,Female,Yes,No,,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),209.4,7227.45,No
1436,9546-CQJSU,Female,No,No,2.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,,193.6,Yes
1437,1666-JZPZT,Male,No,No,-,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.0,1291.35,No
1438,5777-KJIRB,Female,No,No,,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,50.25,2023.55,No
1439,0506-LVNGN,Female,No,No,5.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.55,349.65,Yes
1440,7677-SJJJK,Male,Yes,Yes,8.0,Yes,No,No,No internet service,No internet service,No,No,No,No,One year,No,Credit card (automatic),,153.95,No
1441,2480-EJWYP,Female,Yes,No,58.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),,5458.8,No
1442,3253-HKOKL,Female,Yes,Yes,,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,200.3,5244.45,No
1443,7055-HNEOJ,Male,Yes,No,3.0,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,55.8,154.55,No
1444,5514-YQENT,Male,No,Yes,41.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,211.15,4507.15,No
1445,3211-AAPKX,Male,No,No,20.0,Yes,Yes,Fiber optic,no,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,98.55,2031.95,No
1446,8445-DNBAE,Male,No,Yes,1.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,,50.05,No
1447,2951-QOQTK,Male,No,Yes,4.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.8,332.45,Yes
1448,2958-NHPPS,Male,No,no,23.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Electronic check,20.85,473.9,No
1449,6806-YDEUL,Female,No,No,6.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Bank transfer (automatic),,106.8,No
1450,1735-XMJVH,Male,Yes,Yes,8.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,,152.6,No
1451,6890-PFRQX,Male,No,no,,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,69.5,1199.4,No
1452,0222-CNVPT,Male,No,No,52.0,No,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.8,2555.05,No
1453,5899-OUVKV,Male,No,No,31.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,,2979.2,No
1454,8681-ICONS,Male,Yes,Yes,29.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,20.65,654.85,No
1455,1621-YNCJH,Female,Yes,No,36.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),206.05,3834.4,No
1456,3473-XIIIT,Female,Yes,No,16.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.0,1534.75,Yes
1457,6362-QHAFM,Male,Yes,No,42.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,208.3,4586.15,No
1458,7893-IXHRQ,Male,No,No,1.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Electronic check,,20.55,Yes
1459,3070-BDOQC,Female,No,No,60.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,,5941.05,No
1460,2952-QAYZF,Male,No,No,,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,,424.15,Yes
1461,6234-PFPXL,Male,Yes,No,,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),95.9,2234.95,No
